 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11723012;"Dora García. El bicho";"";"0";"1";"J,V,S";"";"2022-10-06 00:00:00.0";"2022-10-08 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eacde1582f9a1810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11433108;"Dora la Ciudad Perdida";"";"1";"0";"";"";"2022-08-13 00:00:00.0";"2022-08-13 23:59:00.0";"22:00";"Cine de aventuras   Adaptación de acción real de la famosa serie de animación 'Dora la Exploradora'. Habiendo pasado casi toda su vida explorando la jungla con sus padres, nada podría haber preparado a Dora para su aventura más peligrosa: el instituto.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d18c0a98758a710VgnVCM1000001d4a900aRCRD";"Cine de verano. Templete Parque de la Vaguada";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a481a4bf94ec510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque de la Vaguada";"0";"PASEO";"VAGUADA";"13";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439712";"4481297";"40.48016602497203";"-3.7112978051427574";"/contenido/actividades/ActividadesCalleArteUrbano";"";
11716644;"Drive my car + corto";"";"1";"0";"";"";"2022-08-13 00:00:00.0";"2022-08-13 23:59:00.0";"22:15";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4d7c322db581810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a395946be351c010VgnVCM2000000c205a0aRCRD";"Centro Cultural Auditorio Parque El Paraíso (San Blas - Canillejas)";"1";"AVENIDA";"ARCENTALES";"4";"SAN BLAS-CANILLEJAS";"HELLIN";"28037";"447225";"4475668";"40.42996840999023";"-3.622184001035289";"/contenido/actividades/CineActividadesAudiovisuales";"";
11555983;"Dulce agua";"Entrada gratuita";"0";"1";"M,X,J,V,S,D";"";"2022-03-24 00:00:00.0";"2022-08-21 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=15d09eebcfbdd710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD";"CentroCentro";"1";"PLAZA";"CIBELES";"1";"RETIRO";"LOS JERONIMOS";"28014";"441277";"4474496";"40.419011767401095";"-3.692206111679657";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11724050;"Dune";"";"1";"0";"";"";"2022-09-07 00:00:00.0";"2022-09-07 23:59:00.0";"22:00";"Sinopsis: En el Año 10191 el desértico planeta Arrakis, feudo de la familia Harkonnen desde hace generaciones, queda en manos de la Casa de los Atreides por orden del emperador. Con ello les cede la explotación de las reservas de especia, la materia prima más valiosa de la galaxia, necesaria para los viajes interestelares y también una droga capaz de amplificar la conciencia y extender la vida. El duque Leto (Oscar Isaac), la dama Jessica (Rebecca Ferguson) y el hijo de ambos, Paul Atreides (Timothée Chalamet), llegan a Arrakis con la esperanza de mantener el buen nombre de su casa y ser fieles al emperador, pero pronto se verán envueltos en una trama de traiciones y engaños que les llevará a cuestionar su confianza entre sus más allegados y a valorar a los lugareños, los Fremen, una estirpe de habitantes del desierto con una estrecha relación con la especia.   No recomendada para menores de 12 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=59c3e3d749ea1810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cdbeb77bb6884610VgnVCM1000001d4a900aRCRD";"Plaza de Daoíz y Velarde";"1";"PLAZA";"DAOIZ Y VELARDE";"2";"RETIRO";"PACIFICO";"28007";"442527";"4472618";"40.402190438836826";"-3.6772826298329093";"/contenido/actividades/CineActividadesAudiovisuales";"";
11722812;"Día Internacional del Trabajo Doméstico. Visibilizando nuestros derechos";"";"1";"0";"";"";"2022-07-22 00:00:00.0";"2022-07-22 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0825bf73b69a1810VgnVCM1000001d4a900aRCRD";"Día Internacional del Trabajo Doméstico. Visibilizando nuestros derechos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d81b8345e3dca710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a38fb412e9a2610VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Berta Cáceres. Usera";"1";"CALLE";"GRAN AVENIDA";"14";"USERA";"ORCASITAS";"28041";"439703";"4468958";"40.36902428128397";"-3.710212677306876";"/contenido/actividades/CursosTalleres";"";
11708837;"El agente topo";"";"1";"0";"";"";"2022-07-29 00:00:00.0";"2022-07-29 23:59:00.0";"22:15";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=21975a0945841810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=353f07ea5d99e210VgnVCM2000000c205a0aRCRD";"Parque de Comillas";"2";"CALLE";"MIGUEL SORIANO";"1";"CARABANCHEL";"COMILLAS";"28019";"439391";"4471503";"40.39191419121823";"-3.7141505979369023";"/contenido/actividades/CineActividadesAudiovisuales";"/usuario/Niños";
11433385;"El amor está en el agua";"";"1";"0";"";"";"2022-08-07 00:00:00.0";"2022-08-07 23:59:00.0";"22:00";"Cine de animación Cuando entra a la universidad, Hinako se muda a una pequeña ciudad costera, alejada de la vida que hasta ese momento llevaba y buscando la tranquilidad y la fuerza para enfrentarse a sus miedos ante el futuro. Edad recomendada: Apta para todos los públicos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f39f0a4ee58a710VgnVCM2000001f4a900aRCRD";"Cine de verano. Go Fit Peñagrande";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=06f35670a5394610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b2456babc1c1610VgnVCM1000001d4a900aRCRD";"Centro Deportivo Municipal Peñagrande";"1";"AVENIDA";"MONFORTE DE LEMOS";"184";"FUENCARRAL-EL PARDO";"PEÑA GRANDE";"28035";"439176";"4480925";"40.476792184653526";"-3.717566523014736";"/contenido/actividades/ActividadesCalleArteUrbano";"";
11730663;"El Amor Está En El Agua";"";"1";"0";"";"";"2022-09-03 00:00:00.0";"2022-09-03 23:59:00.0";"22:00";"Título original: Kimi to, Nami ni NoretaraAño: 2019Duración: 94 min.País: JapónDirector: Masaaki YuasaReparto: AnimaciónGénero: Animación. Comedia. Romance. Fantástico. Drama Edad recomendada: Película apta para todos los públicos. Sinopsis: Tras acceder a la Universidad, Hinako se muda a un pueblo de la costa. Allí se dedica a coger olas, pues se siente invencible cuando surfea, pera sigue sin tener claro qué le depara el futuro. Cuando se desata un fuego en el pueblo, Hinako conoce al joven bombero Minato. A medida que ambos comparten su tiempo mientras se dedican a su deporte favorito, Hinako comienza a darse cuenta de que lo que más desea en el mundo es, como Minato, ayudar a otras personas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4100fba6cae1810VgnVCM1000001d4a900aRCRD";"Cine verano Distrito de Ciudad Lineal 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f851ba84669a1810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6237b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque del Calero";"1";"CALLE";"JOSE DEL HIERRO";"3";"CIUDAD LINEAL";"CONCEPCION";"28027";"444836";"4476387";"40.43629956289038";"-3.6504096146979457";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11729195;"El Arte De Vivir Bajo La Lluvia";"";"1";"0";"";"";"2022-08-25 00:00:00.0";"2022-08-25 23:59:00.0";"22:00";"Título original: The Art of Racing in the RainAño: 2019Duración: 109 min.País: Estados UnidosDirector: Simon CurtisReparto: Milo Ventimiglia, Amanda Seyfried, Kevin Costner, Kathy Baker, Gary Cole, Karen Holness, Martin Donovan,Género: Comedia. Drama | Amistad. Familia. Animales. Perros/Lobos. Edad recomendada: Película apta para todos los públicos. Sinopsis: Un perro llamado Enzo rememora las lecciones que ha aprendido de Denny (Milo Ventimiglia), un piloto de carreras";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97cf49f1fd7d1810VgnVCM2000001f4a900aRCRD";"Cine verano Distrito de Ciudad Lineal 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f851ba84669a1810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6237b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque del Calero";"1";"CALLE";"JOSE DEL HIERRO";"3";"CIUDAD LINEAL";"CONCEPCION";"28027";"444836";"4476387";"40.43629956289038";"-3.6504096146979457";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11715333;"El bebé jefazo 2: negocios de familia + animación";"";"1";"0";"";"";"2022-07-23 00:00:00.0";"2022-07-23 23:59:00.0";"22:15";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=71e5cad11ae71810VgnVCM1000001d4a900aRCRD";"El bebé jefazo 2: negocios de familia + animación";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0722cad11ae71810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a395946be351c010VgnVCM2000000c205a0aRCRD";"Centro Cultural Auditorio Parque El Paraíso (San Blas - Canillejas)";"1";"AVENIDA";"ARCENTALES";"4";"SAN BLAS-CANILLEJAS";"HELLIN";"28037";"447225";"4475668";"40.42996840999023";"-3.622184001035289";"/contenido/actividades/CineActividadesAudiovisuales";"/usuario/Niños";
11729123;"El Cano y Magallanes";"";"1";"0";"";"";"2022-08-04 00:00:00.0";"2022-08-04 23:59:00.0";"22:00";"Título original: Elcano y Magallanes, la primera vuelta al mundoAño: 2019Duración: 90 min.País: EspañaDirector: Ángel AlonsoReparto: AnimaciónGénero: Animación. Aventuras. Infantil | Cine familiar. Histórico. Siglo XVI Edad recomendada: Película apta para todos los públicos. Sinopsis: Película inspirada en una de las aventuras más emocionantes de la historia, un viaje a lo desconocido que comenzó en 1519 en Sevilla y concluyó tres años después en el mismo sitio, completando así una aventura alrededor de un planeta cuya redondez quedó demostrada por primera vez. En 1519 cinco naves partieron desde Sevilla con 240 hombres a bordo. Solo una consiguió volver con 18 marineros al borde de la muerte. Los protagonistas de aquella expedición financiada por el Reino de Castilla fueron el portugués Fernando de Magallanes, comandante de la expedición, y el vasco Juan Sebastián Elcano, el hombre que consiguió concluir la misión.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a16eab2497d1810VgnVCM2000001f4a900aRCRD";"Cine verano Distrito de Ciudad Lineal 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f851ba84669a1810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6237b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque del Calero";"1";"CALLE";"JOSE DEL HIERRO";"3";"CIUDAD LINEAL";"CONCEPCION";"28027";"444836";"4476387";"40.43629956289038";"-3.6504096146979457";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11727033;"El Cid Campeador";"";"1";"0";"";"";"2022-08-28 00:00:00.0";"2022-08-28 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a84bf87e2a8c1810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cdbeb77bb6884610VgnVCM1000001d4a900aRCRD";"Plaza de Daoíz y Velarde";"1";"PLAZA";"DAOIZ Y VELARDE";"2";"RETIRO";"PACIFICO";"28007";"442527";"4472618";"40.402190438836826";"-3.6772826298329093";"/contenido/actividades/TeatroPerformance";"/usuario/Familias";
11718399;"El cover + corto";"";"1";"0";"";"";"2022-08-05 00:00:00.0";"2022-08-05 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5076ff8223f81810VgnVCM2000001f4a900aRCRD";"El cover + corto";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0246ff8223f81810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59337b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque de Canillejas";"0";"CALLE";"NECTAR";"32";"SAN BLAS-CANILLEJAS";"CANILLEJAS";"28022";"448169";"4477063";"40.44260378345522";"-3.6111693057729117";"/contenido/actividades/CineActividadesAudiovisuales";"";
11429165;"El Cumple de Cucudrulito";"";"1";"0";"";"";"2022-09-11 00:00:00.0";"2022-09-11 23:59:00.0";"19:00";"Títeres, a cargo de la Compañía Okarino Trapisonda. Público familiar Pictogramas de apoyo e intérprete de lenguaje de signos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=111d17e7fe16a710VgnVCM1000001d4a900aRCRD";"Festival de Títeres";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d78ee44003b95510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque de la Vaguada";"0";"PASEO";"VAGUADA";"13";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439712";"4481297";"40.48016602497203";"-3.7112978051427574";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11693830;"El encanto de una hora";"18 euros";"0";"0";"";"";"2022-10-14 00:00:00.0";"2022-11-13 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a0dd11e4daf0810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"/contenido/actividades/TeatroPerformance";"";
11730978;"El gran family show";"";"1";"0";"";"";"2022-07-23 00:00:00.0";"2022-07-23 23:59:00.0";"20:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf83527434ce1810VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CircoMagia";"/usuario/Niños";
11433172;"El Gran Showman";"";"1";"0";"";"";"2022-07-23 00:00:00.0";"2022-07-23 23:59:00.0";"22:00";"Cine musical musical biográfico dirigido por Michael Gracey que se basa en la historia real de P. T. Barnum, un hombre de espectáculo y de negocios estadounidense que se dio a conocer en Norteamérica por fundar el famoso 'Ringling Brothers and Barnum &amp;amp; Bailey Circus'. Edad recomendada: Apta para todos los públicos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=86bac0a98758a710VgnVCM1000001d4a900aRCRD";"Cine de verano. Parque de Begoña";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=08a45120139ec510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=014067d014f05310VgnVCM1000000b205a0aRCRD";"Instalación Deportiva Municipal Básica Pista Deportiva Parque de Begoña";"0";"AVENIDA";"LLANO CASTELLANO";"1";"FUENCARRAL-EL PARDO";"VALVERDE";"28034";"442098";"4481900";"40.483895554775785";"-3.6844715393162772";"/contenido/actividades/ActividadesCalleArteUrbano";"";
11457622;"El hombre Planta";"";"1";"0";"";"";"2022-09-06 00:00:00.0";"2022-09-06 23:59:00.0";"20:00";"Títeres. A cargo de la Compañía Vidas de Alambre Edad recomendada a partir de 4 años Pictogramas de apoyo. Intérprete de lenguaje de signos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f2fb09ec01ab710VgnVCM2000001f4a900aRCRD";"Festival de Títeres";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d78ee44003b95510VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11729190;"El Jinete Del Dragón";"";"1";"0";"";"";"2022-08-21 00:00:00.0";"2022-08-21 23:59:00.0";"22:00";"Título original: Dragon RiderAño: 2020Duración: 100 min.País: AlemaniaDirector: Tomer EshedReparto: AnimaciónGénero: Animación. Fantástico | Dragones. Cine familiar Edad recomendada: Película apta para todos los públicos. Sinopsis: Un joven dragón plateado se une a un espíritu de la montaña y a un niño huérfano en una aventura en el Himalaya para encontrar la entrada a los cielos. imprevisibles.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=165f49f1fd7d1810VgnVCM2000001f4a900aRCRD";"Cine verano Distrito de Ciudad Lineal 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f851ba84669a1810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6237b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque del Calero";"1";"CALLE";"JOSE DEL HIERRO";"3";"CIUDAD LINEAL";"CONCEPCION";"28027";"444836";"4476387";"40.43629956289038";"-3.6504096146979457";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11732867;"El mejor pádel llega en septiembre a la Caja Mágica";"";"0";"1";"L,M,X,J,V,S,D";"";"2022-09-19 00:00:00.0";"2022-09-25 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5ab686b02df1810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7c3a201600ff110VgnVCM1000000b205a0aRCRD";"Madrid Caja Mágica";"1";"CAMINO";"PERALES";"23";"USERA";"SAN FERMIN";"28041";"441823";"4468948";"40.369079808434435";"-3.685252060454517";"/contenido/actividades/ActividadesDeportivas";"";
11433443;"El mejor verano de mi vida";"";"1";"0";"";"";"2022-07-30 00:00:00.0";"2022-07-30 23:59:00.0";"22:00";"Cine español Curro es un fantasioso vendedor de robots de cocina que sueña con un trabajo en el mundo financiero. En plena crisis de pareja, y con fuertes deudas, hace una promesa que no puede cumplir: si su hijo Nico, de 9 años, saca todo sobresalientes, le llevará a unas vacaciones de verano inolvidables. El niño lo consigue y padre e hijo emprenden un viaje que les llevará a conocer gente y vivir situaciones que jamás hubiesen imaginado. Edad recomendada: Apta para todos los públicos  En el exterior del Centro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b7bf0a4ee58a710VgnVCM2000001f4a900aRCRD";"Cine de verano. Centro Socio Cultural Montecarmelo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b3b9f0a4ee58a710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30f2b51ae6295210VgnVCM2000000c205a0aRCRD";"Centro Sociocultural Montecarmelo (Fuencarral - El Pardo)";"1";"Avenida";"Santuario de Valverde";"114";"FUENCARRAL-EL PARDO";"EL GOLOSO";"28049";"441892";"4485296";"40.51635495615339";"-3.685946562681175";"/contenido/actividades/ActividadesCalleArteUrbano";"";
11433046;"El niño que pudo ser Rey";"";"1";"0";"";"";"2022-08-12 00:00:00.0";"2022-08-12 23:59:00.0";"22:00";"Cine de aventuras Historia de fantasía y aventuras guiada por un grupo de niños que se embarcan en una aventura épica, digna de las epopeyas de héroes de la antigüedad. No recomendada a menores de 7 años";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf66c1196f48a710VgnVCM1000001d4a900aRCRD";"Cine de verano. Templete Parque de la Mar Océana";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=48981a4bf94ec510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=857ccca4fb3ce210VgnVCM1000000b205a0aRCRD";"Parque del Pueblo del Pardo";"2";"AVENIDA";"GUARDIA";"4";"FUENCARRAL-EL PARDO";"EL PARDO";"28048";"434317";"4485608";"40.5186002228516";"-3.7753787533567573";"/contenido/actividades/ActividadesCalleArteUrbano";"";
